snaptime,disk,file#,name,phyrds,phyblkrd,phywrts,phyblkwrt,singleblkrds,singleblkrdtim,avgiotim,readtim,writetim,miniotim,maxiortm,maxiowtm,rw_ratio,global_name
2024-09-29 07:46:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3901,3901,3907,5493,3901,69,0,69,124,0,3,5,.71,SOE
2024-09-29 07:46:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,19293868,27520223,11090741,14723510,19221917,1618101,0,1656405,178445969,0,5,120,1.87,SOE
2024-09-29 07:47:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386607,800685,106359,214752,368329,3662,3,4076,14797,0,43,102,3.73,SOE
2024-09-29 07:47:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297080,1625846,281427,468489,163193,3068,4,4798,22385,0,519,2328,3.47,SOE
2024-09-29 07:47:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4086,4086,20467890,305570209,4086,54,23,54,8088078,0,3,264,0,SOE
2024-09-29 07:47:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3903,3903,3909,5495,3903,71,0,71,124,0,3,5,.71,SOE
2024-09-29 07:47:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,19626762,27853116,11306074,14964822,19554812,1645696,5,1684009,183243971,0,7,120,1.86,SOE
2024-09-29 07:48:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387175,802521,106380,214774,368867,3706,3,4141,15477,0,43,102,3.74,SOE
2024-09-29 07:48:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297204,1627018,281445,468507,163236,3069,4,4812,23165,0,519,2328,3.47,SOE
2024-09-29 07:48:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4089,4089,20483150,305603007,4089,54,19,54,8379457,0,3,264,0,SOE
2024-09-29 07:48:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3906,3906,3912,5498,3906,71,0,71,126,0,3,5,.71,SOE
2024-09-29 07:48:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,19957957,28184312,11531443,15222778,19886013,1673236,8,1711551,187508838,0,6,134,1.85,SOE
2024-09-29 07:49:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387184,802530,106386,214780,368876,3708,3,4143,15800,0,43,111,3.74,SOE
2024-09-29 07:49:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297207,1627021,281534,468596,163239,3070,5,4814,23918,0,519,2328,3.47,SOE
2024-09-29 07:49:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4091,4091,20494290,305626413,4091,56,27,56,8703634,0,3,264,0,SOE
2024-09-29 07:49:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3908,3908,3914,5500,3908,71,0,71,126,0,3,5,.71,SOE
2024-09-29 07:49:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,20289897,28516247,11732429,15445925,20217954,1701968,0,1740283,192667866,0,66,134,1.85,SOE
2024-09-29 07:50:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387195,802541,106392,214786,368887,3709,3,4144,15878,0,43,111,3.74,SOE
2024-09-29 07:50:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297214,1627028,281537,468599,163246,3071,5,4814,23939,0,519,2328,3.47,SOE
2024-09-29 07:50:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4093,4093,20509547,305654327,4093,56,38,56,9166215,0,3,264,0,SOE
2024-09-29 07:50:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3910,3910,3916,5502,3910,71,0,71,126,0,3,5,.71,SOE
2024-09-29 07:50:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,20624384,28850733,11941492,15678092,20552441,1729979,5,1768295,197714725,0,66,134,1.84,SOE
2024-09-29 07:51:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387215,802623,106396,214790,368898,3710,3,4146,16000,0,43,122,3.74,SOE
2024-09-29 07:51:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297218,1627032,281540,468602,163250,3071,5,4814,23939,0,519,2328,3.47,SOE
2024-09-29 07:51:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4096,4096,20525268,305682001,4096,56,38,56,9730720,0,3,264,0,SOE
2024-09-29 07:51:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3913,3913,3919,5505,3913,71,0,71,127,0,3,5,.71,SOE
2024-09-29 07:51:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,20961254,29187602,12145964,15904141,20889313,1757217,0,1795536,202925831,0,6,100,1.84,SOE
2024-09-29 07:52:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387308,802722,106399,214793,368990,3717,3,4153,16072,0,43,122,3.74,SOE
2024-09-29 07:52:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297279,1627590,281542,468604,163266,3073,4,4820,23939,0,519,2328,3.47,SOE
2024-09-29 07:52:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4098,4098,20538375,305706248,4098,57,45,57,10275996,0,3,264,0,SOE
2024-09-29 07:52:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3915,3915,3921,5507,3915,72,0,72,130,0,3,5,.71,SOE
2024-09-29 07:52:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,21298845,29525191,12340002,16118089,21226900,1782148,3,1820467,208287838,0,2,59,1.83,SOE
2024-09-29 07:53:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387335,802755,106406,214800,369016,3718,3,4154,16122,0,43,122,3.74,SOE
2024-09-29 07:53:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297320,1627987,281558,468620,163288,3073,4,4823,24235,0,519,2328,3.47,SOE
2024-09-29 07:53:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4101,4101,20551656,305743352,4101,57,10,57,10505007,0,3,264,0,SOE
2024-09-29 07:53:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3918,3918,3924,5510,3918,72,0,72,130,0,3,5,.71,SOE
2024-09-29 07:53:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,21619069,29845416,12560628,16406229,21547126,1807661,1,1845982,210473950,0,13,52,1.82,SOE
2024-09-29 07:54:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387348,802768,106412,214807,369029,3719,3,4154,16164,0,43,122,3.74,SOE
2024-09-29 07:54:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297323,1627990,281560,468622,163291,3073,4,4823,24235,0,519,2328,3.47,SOE
2024-09-29 07:54:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4103,4103,20553535,305770462,4103,57,6,57,10515562,0,3,264,0,SOE
2024-09-29 07:54:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3920,3920,3926,5512,3920,72,0,72,130,0,3,5,.71,SOE
2024-09-29 07:54:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,21952274,30178619,12730138,16666976,21880333,1833830,1,1872152,210973392,0,13,52,1.81,SOE
2024-09-29 07:55:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387359,802782,106418,214813,369039,3720,3,4156,16181,0,43,122,3.74,SOE
2024-09-29 07:55:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297330,1627997,281562,468624,163298,3073,4,4823,24235,0,519,2328,3.47,SOE
2024-09-29 07:55:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4105,4105,20555394,305796887,4105,57,4,57,10524881,0,3,264,0,SOE
2024-09-29 07:55:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3922,3922,3928,5514,3922,75,0,75,130,0,3,5,.71,SOE
2024-09-29 07:55:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,22278217,30504561,12893924,16921681,22206279,1860888,1,1899213,211442116,0,48,52,1.8,SOE
2024-09-29 07:56:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387371,802794,106425,214820,369051,3720,3,4156,16190,0,43,122,3.74,SOE
2024-09-29 07:56:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297334,1628001,281566,468628,163302,3073,4,4824,24237,0,519,2328,3.47,SOE
2024-09-29 07:56:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4108,4108,20557167,305823655,4108,57,4,57,10531059,0,3,264,0,SOE
2024-09-29 07:56:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3925,3925,3931,5517,3925,75,0,75,132,0,3,5,.71,SOE
2024-09-29 07:56:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,22602594,30828934,13056655,17175662,22530655,1886916,1,1925241,211755229,0,48,52,1.79,SOE
2024-09-29 07:57:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387378,802801,106428,214823,369058,3720,3,4156,16193,0,43,122,3.74,SOE
2024-09-29 07:57:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297337,1628004,281568,468630,163305,3073,4,4824,24238,0,519,2328,3.47,SOE
2024-09-29 07:57:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4110,4110,20559339,305853840,4110,57,5,57,10542317,0,3,264,0,SOE
2024-09-29 07:57:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3927,3927,3933,5519,3927,75,0,75,132,0,3,5,.71,SOE
2024-09-29 07:57:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,22932895,31159235,13226280,17440560,22860956,1914632,0,1952963,212270937,0,48,52,1.79,SOE
2024-09-29 07:58:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387394,802817,106433,214828,369074,3721,3,4156,16200,0,43,122,3.74,SOE
2024-09-29 07:58:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297344,1628011,281571,468633,163312,3073,4,4824,24238,0,519,2328,3.47,SOE
2024-09-29 07:58:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4113,4113,20561215,305881623,4113,57,4,57,10550646,0,3,264,0,SOE
2024-09-29 07:58:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3930,3930,3936,5522,3930,75,0,75,134,0,3,5,.71,SOE
2024-09-29 07:58:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,23270239,31496576,13390853,17700144,23198304,1941776,1,1980109,212691102,0,48,52,1.78,SOE
2024-09-29 07:59:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387426,802855,106438,214833,369105,3721,2,4157,16231,0,43,122,3.74,SOE
2024-09-29 07:59:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297347,1628014,281573,468635,163315,3073,4,4824,24238,0,519,2328,3.47,SOE
2024-09-29 07:59:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4115,4115,20565352,305906861,4115,57,26,57,10629868,0,3,264,0,SOE
2024-09-29 07:59:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3932,3932,3938,5524,3932,77,0,77,135,0,3,5,.71,SOE
2024-09-29 07:59:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,23603105,31829442,13557795,17938334,23531169,1967370,2,2005704,214190522,0,48,70,1.77,SOE
2024-09-29 08:00:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387436,802865,106445,214840,369115,3721,2,4157,16320,0,43,122,3.74,SOE
2024-09-29 08:00:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297354,1628021,281575,468637,163322,3073,4,4824,24238,0,519,2328,3.47,SOE
2024-09-29 08:00:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4117,4117,20575469,305934784,4117,57,14,57,10804155,0,3,264,0,SOE
2024-09-29 08:00:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3934,3934,3940,5526,3934,77,0,77,137,0,3,5,.71,SOE
2024-09-29 08:00:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,23924572,32150908,13760882,18190351,23852634,1997178,8,2035511,217694489,0,4,39,1.77,SOE
2024-09-29 08:01:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387458,802948,106450,214845,369128,3721,2,4157,16387,0,43,122,3.74,SOE
2024-09-29 08:01:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297358,1628025,281579,468641,163326,3074,4,4824,24290,0,519,2328,3.47,SOE
2024-09-29 08:01:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4120,4120,20585749,305961130,4120,57,22,57,11012569,0,3,264,0,SOE
2024-09-29 08:01:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3937,3937,3943,5529,3937,77,0,77,140,0,3,5,.71,SOE
2024-09-29 08:01:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,24260020,32486357,13971157,18438321,24188086,2026414,2,2064753,221813492,0,16,98,1.76,SOE
2024-09-29 08:02:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387631,803535,106457,214852,369282,3728,2,4165,16504,0,43,122,3.74,SOE
2024-09-29 08:02:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297381,1628048,281581,468643,163349,3074,4,4824,24290,0,519,2328,3.47,SOE
2024-09-29 08:02:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4122,4122,20597485,305989157,4122,57,19,57,11228911,0,3,264,0,SOE
2024-09-29 08:02:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3939,3939,3945,5531,3939,77,0,77,140,0,3,5,.71,SOE
2024-09-29 08:02:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,24600526,32826862,14193191,18690627,24528588,2056325,1,2094662,226241954,0,5,100,1.76,SOE
2024-09-29 08:03:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387790,803700,106553,214985,369440,3741,2,4178,17028,0,43,122,3.74,SOE
2024-09-29 08:03:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297509,1629228,281599,468661,163395,3077,4,4832,24386,0,519,2328,3.48,SOE
2024-09-29 08:03:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4124,4124,20605345,306014806,4124,57,13,57,11388210,0,3,264,0,SOE
2024-09-29 08:03:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3941,3941,3947,5533,3941,77,0,77,142,0,3,5,.71,SOE
2024-09-29 08:03:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,24935300,33161635,14391360,18936087,24863364,2087155,7,2125491,229513539,0,6,84,1.75,SOE
2024-09-29 08:04:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387801,803711,106558,214990,369451,3743,2,4180,17081,0,43,122,3.74,SOE
2024-09-29 08:04:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297513,1629232,281674,468747,163399,3077,4,4832,24833,0,519,2328,3.48,SOE
2024-09-29 08:04:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4127,4127,20613906,306040017,4127,57,19,57,11551033,0,3,264,0,SOE
2024-09-29 08:04:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3944,3944,3950,5536,3944,77,0,77,146,0,3,5,.71,SOE
2024-09-29 08:04:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,25277139,33503473,14604082,19184997,25205200,2118034,1,2156377,233637701,0,4,41,1.75,SOE
2024-09-29 08:05:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387810,803720,106564,214996,369460,3744,2,4180,17211,0,43,122,3.74,SOE
2024-09-29 08:05:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297520,1629239,281676,468749,163406,3077,4,4832,24836,0,519,2328,3.48,SOE
2024-09-29 08:05:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4129,4129,20621948,306066025,4129,57,11,57,11686344,0,3,264,0,SOE
2024-09-29 08:05:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3946,3946,3952,5538,3946,77,0,77,149,0,3,5,.71,SOE
2024-09-29 08:05:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,25621324,33847654,14821048,19447968,25549387,2149157,4,2187504,237040966,0,4,86,1.74,SOE
2024-09-29 08:06:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387820,803730,106570,215002,369470,3745,2,4182,17474,0,43,122,3.74,SOE
2024-09-29 08:06:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297523,1629242,281679,468752,163409,3077,4,4832,24875,0,519,2328,3.48,SOE
2024-09-29 08:06:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4131,4131,20631412,306092766,4131,57,26,57,11879697,0,3,264,0,SOE
2024-09-29 08:06:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3948,3948,3954,5540,3948,77,0,77,151,0,3,5,.71,SOE
2024-09-29 08:06:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,25964013,34190341,15028239,19694551,25892076,2180947,1,2219296,241016482,0,5,106,1.74,SOE
2024-09-29 08:07:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387853,803763,106580,215012,369503,3748,3,4185,17735,0,43,122,3.74,SOE
2024-09-29 08:07:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297528,1629247,281683,468756,163414,3079,4,4834,24875,0,519,2328,3.48,SOE
2024-09-29 08:07:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4135,4135,20653722,306131497,4135,57,14,57,12436054,0,3,264,0,SOE
2024-09-29 08:07:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3952,3952,3958,5544,3952,77,0,77,154,0,3,5,.71,SOE
2024-09-29 08:07:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,26319262,34545591,15267655,19960198,26247325,2212670,1,2251027,245875533,0,7,114,1.73,SOE
2024-09-29 08:08:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387870,803780,106591,215023,369520,3748,3,4185,17880,0,43,122,3.74,SOE
2024-09-29 08:08:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297534,1629253,281685,468758,163420,3079,4,4834,24875,0,519,2328,3.48,SOE
2024-09-29 08:08:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4137,4137,20668790,306165853,4137,57,11,57,12698395,0,3,264,0,SOE
2024-09-29 08:08:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3954,3954,3960,5546,3954,77,0,77,154,0,3,5,.71,SOE
2024-09-29 08:08:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,26673182,34899506,15504978,20238963,26601249,2243473,2,2281837,249835000,0,5,39,1.72,SOE
2024-09-29 08:09:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387884,803794,106595,215027,369534,3748,3,4185,17919,0,43,122,3.74,SOE
2024-09-29 08:09:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297537,1629256,281687,468760,163423,3079,4,4834,24875,0,519,2328,3.48,SOE
2024-09-29 08:09:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4139,4139,20674649,306191931,4139,57,11,57,12804496,0,3,264,0,SOE
2024-09-29 08:09:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3956,3956,3962,5548,3956,77,0,77,154,0,3,5,.71,SOE
2024-09-29 08:09:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,27021411,35247731,15698065,20495378,26949480,2272352,3,2310719,252138337,0,5,80,1.72,SOE
2024-09-29 08:10:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387892,803802,106602,215035,369542,3749,3,4186,18002,0,43,122,3.74,SOE
2024-09-29 08:10:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297545,1629264,281690,468763,163431,3079,4,4834,24875,0,519,2328,3.48,SOE
2024-09-29 08:10:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4142,4142,20679477,306218911,4142,57,9,57,12872632,0,3,264,0,SOE
2024-09-29 08:10:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3959,3959,3965,5551,3959,77,0,77,154,0,3,5,.71,SOE
2024-09-29 08:10:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,27365683,35592002,15882827,20755779,27293755,2301442,0,2339812,254022903,0,61,80,1.71,SOE
2024-09-29 08:11:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387918,803890,106606,215039,369557,3749,3,4187,18053,0,43,122,3.74,SOE
2024-09-29 08:11:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297548,1629267,281693,468766,163434,3079,4,4834,24893,0,519,2328,3.48,SOE
2024-09-29 08:11:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4144,4144,20682722,306246699,4144,57,10,57,12899849,0,3,264,0,SOE
2024-09-29 08:11:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3961,3961,3967,5553,3961,78,0,78,154,0,3,5,.71,SOE
2024-09-29 08:11:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,27703563,35929881,16050694,21013429,27631634,2327967,4,2366338,254935165,0,3,55,1.71,SOE
2024-09-29 08:12:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387927,803899,106613,215046,369566,3753,3,4190,18083,0,43,122,3.74,SOE
2024-09-29 08:12:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297551,1629270,281695,468768,163437,3079,4,4834,24893,0,519,2328,3.48,SOE
2024-09-29 08:12:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4146,4146,20687314,306273263,4146,57,9,57,12943991,0,3,264,0,SOE
2024-09-29 08:12:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3963,3963,3969,5555,3963,78,0,78,154,0,3,5,.71,SOE
2024-09-29 08:12:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,28064314,36290631,16230122,21263316,27992383,2358460,0,2396830,256481121,0,5,56,1.71,SOE
2024-09-29 08:13:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387949,803927,106617,215051,369587,3753,3,4192,18127,0,43,122,3.74,SOE
2024-09-29 08:13:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297561,1629284,281697,468770,163446,3080,4,4835,24893,0,519,2328,3.48,SOE
2024-09-29 08:13:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4148,4148,20692353,306293261,4148,57,11,57,13050192,0,3,264,0,SOE
2024-09-29 08:13:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3965,3965,3971,5557,3965,78,0,78,154,0,3,5,.71,SOE
2024-09-29 08:13:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,28421303,36647619,16420710,21507578,28349376,2386812,1,2425185,259401458,0,11,27,1.7,SOE
2024-09-29 08:14:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387962,803940,106624,215059,369600,3754,3,4192,18186,0,43,122,3.74,SOE
2024-09-29 08:14:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297564,1629287,281699,468772,163449,3080,4,4835,24893,0,519,2328,3.48,SOE
2024-09-29 08:14:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4150,4150,20695087,306312562,4150,57,11,57,13079993,0,3,264,0,SOE
2024-09-29 08:14:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3967,3967,3973,5559,3967,78,0,78,156,0,3,5,.71,SOE
2024-09-29 08:14:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,28781221,37007536,16590029,21740625,28709293,2415512,1,2453887,260905603,0,11,59,1.7,SOE
2024-09-29 08:15:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387973,803951,106628,215063,369611,3755,3,4194,18192,0,43,122,3.74,SOE
2024-09-29 08:15:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297571,1629294,281701,468774,163456,3080,4,4835,24893,0,519,2328,3.48,SOE
2024-09-29 08:15:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4152,4152,20699966,306332463,4152,57,15,57,13163905,0,3,264,0,SOE
2024-09-29 08:15:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3969,3969,3975,5561,3969,78,0,78,156,0,3,5,.71,SOE
2024-09-29 08:15:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,29149030,37375343,16788441,21991646,29077098,2447324,1,2485698,263843861,0,11,131,1.7,SOE
2024-09-29 08:16:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,387985,803966,106631,215066,369622,3756,3,4194,18196,0,43,122,3.74,SOE
2024-09-29 08:16:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297574,1629297,281704,468777,163459,3080,4,4835,24896,0,519,2328,3.48,SOE
2024-09-29 08:16:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4154,4154,20703811,306352225,4154,57,13,57,13220907,0,3,264,0,SOE
2024-09-29 08:16:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3971,3971,3977,5563,3971,78,0,78,156,0,3,5,.71,SOE
2024-09-29 08:16:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,29512077,37738387,16969510,22231228,29440150,2479247,1,2517622,265945598,0,3,31,1.7,SOE
2024-09-29 08:17:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,388024,804005,106636,215071,369661,3760,3,4198,18227,0,43,122,3.74,SOE
2024-09-29 08:17:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297597,1629320,281706,468779,163482,3082,3,4837,24896,0,519,2328,3.48,SOE
2024-09-29 08:17:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4156,4156,20706959,306372229,4156,57,11,57,13264978,0,3,264,0,SOE
2024-09-29 08:17:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3973,3973,3979,5565,3973,78,0,78,157,0,3,5,.71,SOE
2024-09-29 08:17:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,29876748,38103055,17150295,22476391,29804819,2509826,0,2548202,267805526,0,30,66,1.7,SOE
2024-09-29 08:18:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,388324,804311,106653,215088,369960,3811,2,4249,18532,0,43,122,3.74,SOE
